LAC,CELL_ID,LNG,LAT
14009,75325205,46.96586609,46.96586609
14009,75315287,46.957636,46.957636
14009,75325786,46.953506,46.953506
14009,75325265,46.90681458,46.90681458
14009,75336576,46.95597,46.95597
14009,75326576,46.9493866,46.9493866
14009,75336575,46.955936,46.955936
14009,75336197,46.956401,46.956401
14009,75326945,46.90406799,46.90406799
14009,75336715,46.964159,46.964159
14009,75331695,46.9384,46.9384
14009,75336455,46.9493866,46.9493866
14009,75336306,46.9644928,46.9644928
14009,75336716,46.965724,46.965724
14009,75334855,46.96723938,46.96723938
14009,75336066,46.90818787,46.90818787
14009,75335267,46.93840027,46.93840027
14101,75053882,46.42341614,46.42341614
14009,75335005,46.957169,46.957169
14025,75312065,46.855446,46.855446
14002,75326715,46.96174622,46.96174622
14002,75336546,46.958771,46.958771
14002,75335705,46.96174622,46.96174622
14002,75336475,46.97547913,46.97547913
14002,75336145,46.989555,46.989555
14002,75335086,47.0098114,47.0098114
14002,75335116,46.981522,46.981522
14002,75335706,46.96174622,46.96174622
14002,75336697,46.96037292,46.96037292
14002,75335215,46.8875885,46.8875885
14002,75335495,46.95762634,46.95762634
14002,75334955,46.96174622,46.96174622
14002,75336856,46.98509216,46.98509216
14002,75335596,46.966415,46.966415
14002,75340265,46.95625305,46.95625305
14002,75335135,46.999512,46.999512
14002,75336827,46.96861267,46.96861267
14002,75335796,46.95350647,46.95350647
14009,75325286,46.954598,46.954598
14009,75326115,46.96586609,46.96586609
14009,75315705,46.96174622,46.96174622
14009,75316855,46.98509216,46.98509216
14009,75316065,46.921234,46.921234
14009,75315897,46.9493866,46.9493866
14009,75325196,46.945267,46.945267
14009,75324856,46.964493,46.964493
14009,75316345,46.959,46.959
14009,75325287,46.954302,46.954302
14009,75324805,46.929474,46.929474
14009,75314857,46.96312,46.96312
14009,75326286,46.87385559,46.87385559
14025,75336006,46.87110901,46.87110901
14009,75335786,46.95488,46.95488
14009,75335197,46.94801331,46.94801331
14009,75336947,46.94389343,46.94389343
14025,75314795,46.917801,46.917801
14009,75335205,46.96312,46.96312
14009,75336857,47.02766418,47.02766418
14025,75332066,46.86286926,46.86286926
14009,75336286,46.87660217,46.87660217
14009,75326575,46.9493866,46.9493866
14009,75335225,46.959001,46.959001
14101,75056993,46.45637512,46.45637512
14101,75056453,46.43165588,46.43165588
14101,75065342,46.43989563,46.43989563
14101,75056323,46.43989563,46.43989563
14101,75054732,46.39732361,46.39732361
14101,75066313,46.43165588,46.43165588
14101,75057043,46.45088196,46.45088196
14101,75057033,46.45637512,46.45637512
14101,75058192,46.4591217,46.4591217
14101,75065753,46.40556335,46.40556335
14101,75057001,46.49482727,46.49482727
14101,75068343,46.46186829,46.46186829
14101,75067273,46.48246765,46.48246765
14101,75067022,46.47972107,46.47972107
14101,75075793,46.37260437,46.37260437
14101,75067123,46.41654968,46.41654968
14101,75067002,46.48109436,46.48109436
14101,75067973,46.37809753,46.37809753
14101,75068461,46.4756012,46.4756012
14101,75066991,46.45362854,46.45362854
14101,75067291,46.47422791,46.47422791
14101,75076353,46.4440155,46.4440155
14101,75076362,46.43302917,46.43302917
14101,75066832,46.48246765,46.48246765
14101,75068382,46.47010803,46.47010803
14101,75067272,46.48246765,46.48246765
14101,75077121,46.41929626,46.41929626
14101,75077272,46.48521423,46.48521423
14101,75121258,46.460495,46.460495
14101,75076772,46.4591217,46.4591217
14101,75077953,46.46873474,46.46873474
14101,75121849,46.44126892,46.44126892
14101,75078301,46.41654968,46.41654968
14101,75120279,46.48796082,46.48796082
14101,75076941,46.46324158,46.46324158
14101,75120908,46.44126892,46.44126892
14101,75076992,46.45362854,46.45362854
14101,75076871,46.49345398,46.49345398
14101,75077023,46.48246765,46.48246765
14101,75120909,46.43989563,46.43989563
14101,75076991,46.45500183,46.45500183
14101,75119417,46.42478943,46.42478943
14101,75122668,46.40144348,46.40144348
14101,75123467,46.47697449,46.47697449
14101,75122309,46.46324158,46.46324158
14101,75122538,46.4907074,46.4907074
14101,75122827,46.4756012,46.4756012
14101,75129418,46.41242981,46.41242981
14101,75123468,46.47422791,46.47422791
14101,75131948,46.47422791,46.47422791
14101,75123919,46.47285461,46.47285461
14101,75123378,46.44126892,46.44126892
14101,75122378,46.48384094,46.48384094
14101,75123937,46.40419006,46.40419006
14101,75131258,46.44813538,46.44813538
14101,75131888,46.44538879,46.44538879
14101,75124078,46.3986969,46.3986969
14101,75130879,46.44126892,46.44126892
14101,75133917,46.47010803,46.47010803
14101,75132808,46.48246765,46.48246765
14101,75140878,46.44264221,46.44264221
14101,75132667,46.40281677,46.40281677
14101,75133939,46.40007019,46.40007019
14101,75132828,46.47285461,46.47285461
14101,75133378,46.44264221,46.44264221
14101,75132669,46.40556335,46.40556335
14101,75133728,46.45774841,46.45774841
14002,75325666,46.969986,46.969986
14002,75325497,46.95282,46.95282
14002,75336066,46.91093445,46.91093445
14002,75336715,46.96586609,46.96586609
14002,75335285,46.95625305,46.95625305
14002,75336705,46.97685242,46.97685242
14002,75335655,46.95625305,46.95625305
14002,75334956,46.96311951,46.96311951
14002,75335316,46.966782,46.966782
14002,75336115,46.9644928,46.9644928
14002,75335137,46.997452,46.997452
14002,75335427,46.96311951,46.96311951
14009,75311995,46.998317,46.998317
14002,75334827,46.96861267,46.96861267
14002,75336135,47.046434,47.046434
14002,75336366,46.95899963,46.95899963
14002,75335785,46.95350647,46.95350647
14002,75336825,46.96861267,46.96861267
14002,75336545,46.958215,46.958215
14002,75335846,46.97135925,46.97135925
14002,75336106,46.95488,46.95488
14009,75316067,46.919174,46.919174
14009,75316787,46.957848,46.957848
14009,75315895,46.9493866,46.9493866
14009,75315846,47.006502,47.006502
14009,75314806,46.936876,46.936876
14009,75315296,46.97273254,46.97273254
14009,75325285,46.954385,46.954385
14009,75324796,46.85874939,46.85874939
14009,75315736,46.969074,46.969074
14009,75315785,46.95899963,46.95899963
14009,75326065,46.911621,46.911621
14009,75315285,46.95832,46.95832
14009,75315807,46.95075989,46.95075989
14009,75315195,46.95076,46.95076
14009,75315956,46.950302,46.950302
14009,75325796,46.90132141,46.90132141
14009,75315216,46.899261,46.899261
14009,75316456,46.953044,46.953044
14009,75314856,46.963126,46.963126
14009,75325696,46.965342,46.965342
14009,75312066,46.85600281,46.85600281
14009,75325736,46.96553,46.96553
14009,75324956,46.94252,46.94252
14009,75315006,46.95899963,46.95899963
14009,75315955,46.954602,46.954602
14009,75324807,46.930952,46.930952
14009,75335785,46.95487976,46.95487976
14025,75332067,46.85325623,46.85325623
14009,75335807,46.959,46.959
14009,75335265,46.930388,46.930388
14009,75336457,46.9493866,46.9493866
14009,75326305,46.95899963,46.95899963
14009,75336346,46.968411,46.968411
14009,75335195,46.953868,46.953868
14009,75326206,46.96586609,46.96586609
14009,75326117,46.9644928,46.9644928
14009,75336305,47.00569153,47.00569153
14009,75335266,46.93702698,46.93702698
14009,75335196,46.954123,46.954123
14009,75326785,46.952983,46.952983
14101,4112,46.434953,46.434953
14025,75334796,46.866302,46.866302
14025,75334886,46.85188293,46.85188293
14101,75057971,46.39595032,46.39595032
14101,75057041,46.45225525,46.45225525
14101,75056311,46.43989563,46.43989563
14101,75057473,46.45088196,46.45088196
14101,75057931,46.4756012,46.4756012
14101,75056452,46.43165588,46.43165588
14101,75057281,46.48109436,46.48109436
14101,75066351,46.44538879,46.44538879
14101,75058193,46.460495,46.460495
14101,75057031,46.45500183,46.45500183
14101,75063883,46.41929626,46.41929626
14101,75056411,46.47972107,46.47972107
14101,75064863,46.48933411,46.48933411
14101,75056901,46.4756012,46.4756012
14101,75075752,46.41654968,46.41654968
14101,75067032,46.44950867,46.44950867
14101,75067271,46.48246765,46.48246765
14101,75066941,46.460495,46.460495
14101,75074861,46.4907074,46.4907074
14101,75067023,46.47972107,46.47972107
14101,75066831,46.48246765,46.48246765
14101,75067031,46.45088196,46.45088196
14101,75067803,46.44126892,46.44126892
14101,75067292,46.47422791,46.47422791
14101,75067042,46.44813538,46.44813538
14101,75066451,46.42616272,46.42616272
14101,75066353,46.44264221,46.44264221
14101,75066453,46.42753601,46.42753601
14101,75067041,46.44813538,46.44813538
14101,75075751,46.4138031,46.4138031
14101,75075792,46.37123108,46.37123108
14101,75066993,46.45225525,46.45225525
14101,75066771,46.460495,46.460495
14101,75066452,46.42204285,46.42204285
14101,75067972,46.38221741,46.38221741
14101,75068381,46.46873474,46.46873474
14101,75073883,46.4289093,46.4289093
14101,75076312,46.43989563,46.43989563
14101,75077473,46.44676208,46.44676208
14101,75076903,46.47834778,46.47834778
14101,75121987,46.43165588,46.43165588
14101,75121257,46.45225525,46.45225525
14101,75115018,46.45362854,46.45362854
14101,75078341,46.46598816,46.46598816
14101,75078461,46.4756012,46.4756012
14101,75077292,46.47422791,46.47422791
14101,75078342,46.46598816,46.46598816
14101,75121888,46.43852234,46.43852234
14101,75121997,46.43852234,46.43852234
14101,75076453,46.42616272,46.42616272
14101,75077181,46.4907074,46.4907074
14101,75120278,46.48796082,46.48796082
14101,75076902,46.47834778,46.47834778
14101,75077922,46.44126892,46.44126892
14101,75078381,46.47285461,46.47285461
14101,75121288,46.4138031,46.4138031
14101,75121988,46.43165588,46.43165588
14101,75121289,46.4138031,46.4138031
14101,75078382,46.47010803,46.47010803
14101,75114338,46.43714905,46.43714905
14101,75077921,46.44126892,46.44126892
14101,75077122,46.42066956,46.42066956
14101,75121947,46.48109436,46.48109436
14101,75131889,46.44676208,46.44676208
14101,75123959,46.48384094,46.48384094
14101,75131887,46.4440155,46.4440155
14101,75131989,46.42478943,46.42478943
14101,75123489,46.47148132,46.47148132
14101,75122559,46.48109436,46.48109436
14101,75123918,46.47285461,46.47285461
14101,75131288,46.40007019,46.40007019
14101,75123729,46.460495,46.460495
14101,75122377,46.48384094,46.48384094
14101,75122308,46.46461487,46.46461487
14101,75122658,46.41105652,46.41105652
14101,75130877,46.43989563,46.43989563
14101,75122809,46.47972107,46.47972107
14101,75123917,46.47285461,46.47285461
14101,75123509,46.39595032,46.39595032
14101,75133009,46.45088196,46.45088196
14101,75132367,46.48384094,46.48384094
14101,75132559,46.47972107,46.47972107
14101,75132668,46.40419006,46.40419006
14101,75135019,46.4591217,46.4591217
14101,75133877,46.46186829,46.46186829
14101,75132438,46.4756012,46.4756012
14101,75132578,46.44813538,46.44813538
14101,75133379,46.44264221,46.44264221
14101,75133958,46.47972107,46.47972107
14101,75132528,46.45500183,46.45500183
14101,75133999,46.4756012,46.4756012
14101,75133487,46.46873474,46.46873474
14009,75316066,46.91917419,46.91917419
14009,75311996,46.97410583,46.97410583
14009,75335285,46.956314,46.956314
14009,75326786,46.954807,46.954807
14009,75334806,46.93634,46.93634
14009,75336456,46.9493866,46.9493866
14009,75336347,46.96174622,46.96174622
14009,75334795,46.86561584,46.86561584
14009,75335217,46.886215,46.886215
14009,75335287,46.955608,46.955608
14025,75324795,46.860123,46.860123
14009,75326715,46.964198,46.964198
14009,75326577,46.95075989,46.95075989
14009,75326505,46.951499,46.951499
14009,75335895,46.96861267,46.96861267
14009,75326457,46.950466,46.950466
14009,75326307,46.957626,46.957626
14009,75326197,46.9493866,46.9493866
14009,75335896,46.94114685,46.94114685
14009,75326196,46.95350647,46.95350647
14009,75326506,46.948013,46.948013
14009,75336196,46.956722,46.956722
14009,75335897,46.94389343,46.94389343
14009,75334856,46.975479,46.975479
14009,75336065,46.91025,46.91025
14009,75335696,46.965866,46.965866
14009,75326116,46.96723938,46.96723938
14025,75335056,46.9026947,46.9026947
14009,75331995,46.97273254,46.97273254
14009,75336507,46.954915,46.954915
14009,75335805,46.95899963,46.95899963
14101,75056991,46.45362854,46.45362854
14101,75057292,46.4756012,46.4756012
14101,75057973,46.3986969,46.3986969
14101,75057023,46.47972107,46.47972107
14101,75056392,46.43302917,46.43302917
14101,75055343,46.44676208,46.44676208
14101,75056743,46.48246765,46.48246765
14101,75063882,46.41517639,46.41517639
14101,75058342,46.46461487,46.46461487
14101,75057953,46.47010803,46.47010803
14101,75056992,46.45362854,46.45362854
14101,75066352,46.44538879,46.44538879
14101,75066311,46.43714905,46.43714905
14101,75065373,46.4440155,46.4440155
14101,75058313,46.4440155,46.4440155
14101,75057472,46.45362854,46.45362854
14101,75058543,46.39045715,46.39045715
14101,75058461,46.47697449,46.47697449
14101,75057132,46.40007019,46.40007019
14101,75064732,46.40830994,46.40830994
14101,75056463,46.43852234,46.43852234
14101,75057291,46.4756012,46.4756012
14101,75057772,46.42616272,46.42616272
14101,75058191,46.46873474,46.46873474
14101,75068313,46.44126892,46.44126892
14101,75067003,46.48109436,46.48109436
14101,75066871,46.48521423,46.48521423
14101,75066463,46.43852234,46.43852234
14101,75066853,46.46873474,46.46873474
14101,75066942,46.460495,46.460495
14101,75076361,46.43165588,46.43165588
14101,75076363,46.42753601,46.42753601
14101,75067122,46.40693665,46.40693665
14101,75067593,46.48521423,46.48521423
14101,75073882,46.42341614,46.42341614
14101,75067953,46.46736145,46.46736145
14101,75068341,46.46461487,46.46461487
14101,75075753,46.41242981,46.41242981
14101,75066843,46.45362854,46.45362854
14101,75076413,46.47422791,46.47422791
14101,75076832,46.48384094,46.48384094
14101,75120879,46.44676208,46.44676208
14101,75077841,46.47285461,46.47285461
14101,75077031,46.44538879,46.44538879
14101,75076842,46.48521423,46.48521423
14101,75077273,46.48658752,46.48658752
14101,75077003,46.48246765,46.48246765
14101,75076771,46.460495,46.460495
14101,75121948,46.47972107,46.47972107
14101,75077043,46.43852234,46.43852234
14101,75077842,46.45774841,46.45774841
14101,75077951,46.46461487,46.46461487
14101,75115627,46.47285461,46.47285461
14101,75077032,46.44813538,46.44813538
14101,75077021,46.48109436,46.48109436
14101,75078543,46.39457703,46.39457703
14101,75077923,46.44126892,46.44126892
14101,75122528,46.45637512,46.45637512
14101,75123938,46.40556335,46.40556335
14101,75122557,46.48246765,46.48246765
14101,75123308,46.43028259,46.43028259
14101,75122307,46.46324158,46.46324158
14101,75123879,46.46461487,46.46461487
14101,75131678,46.39595032,46.39595032
14101,75122578,46.45225525,46.45225525
14101,75122439,46.47834778,46.47834778
14101,75129417,46.41654968,46.41654968
14101,75126609,46.46186829,46.46186829
14101,75131289,46.40830994,46.40830994
14101,75130878,46.43714905,46.43714905
14101,75123939,46.40419006,46.40419006
14101,75131847,46.43989563,46.43989563
14101,75131949,46.47422791,46.47422791
14101,75123008,46.45362854,46.45362854
14101,75132457,46.46873474,46.46873474
14101,75134628,46.39595032,46.39595032
14101,75133997,46.4756012,46.4756012
14101,75140398,46.48933411,46.48933411
14101,75133918,46.46873474,46.46873474
14101,75132577,46.44676208,46.44676208
14101,75132387,46.46598816,46.46598816
14101,75133729,46.45637512,46.45637512
14101,75133868,46.40556335,46.40556335
14101,75133907,46.47148132,46.47148132
14101,75133879,46.460495,46.460495
14101,75133838,46.42478943,46.42478943
14101,75132378,46.48384094,46.48384094
14101,75133308,46.4289093,46.4289093
14101,75133008,46.45088196,46.45088196
14101,75132579,46.44950867,46.44950867
14101,75132827,46.47285461,46.47285461
14101,75132379,46.48384094,46.48384094
14101,75132437,46.47422791,46.47422791
14101,75142439,46.47697449,46.47697449
14101,75142827,46.47422791,46.47422791
14101,75141998,46.42616272,46.42616272
14101,75142577,46.44813538,46.44813538
14101,75142829,46.47422791,46.47422791
14101,75141849,46.43852234,46.43852234
14101,75142808,46.48658752,46.48658752
14101,75141839,46.57310486,46.57310486
14101,75142309,46.46186829,46.46186829
14101,75141988,46.42478943,46.42478943
14101,75143879,46.46736145,46.46736145
14101,75142569,46.45225525,46.45225525
14101,75143459,46.43989563,46.43989563
14101,75142407,46.50032043,46.50032043
14009,75312065,46.85600281,46.85600281
14009,75335845,46.97062,46.97062
14009,75335795,46.95350647,46.95350647
14009,75336577,46.955912,46.955912
14009,75326195,46.958314,46.958314
14009,75335806,46.95762634,46.95762634
14009,75335796,46.95213318,46.95213318
14009,75336506,46.95075989,46.95075989
14009,75326946,46.90406799,46.90406799
14101,75057272,46.4756012,46.4756012
14101,75056851,46.47148132,46.47148132
14101,75056741,46.48246765,46.48246765
14101,75057951,46.47148132,46.47148132
14101,75057022,46.47972107,46.47972107
14101,75056353,46.43852234,46.43852234
14101,75058382,46.47148132,46.47148132
14101,75058483,46.48521423,46.48521423
14101,75057032,46.45500183,46.45500183
14101,75057923,46.43989563,46.43989563
14101,75057773,46.43302917,46.43302917
14101,75058463,46.47697449,46.47697449
14101,75055341,46.4440155,46.4440155
14101,75064381,46.44126892,46.44126892
14101,75056391,46.43302917,46.43302917
14101,75057972,46.39457703,46.39457703
14101,75056902,46.47697449,46.47697449
14101,75057123,46.41242981,46.41242981
14101,75066943,46.46186829,46.46186829
14101,75068462,46.4756012,46.4756012
14101,75066852,46.46873474,46.46873474
14101,75075791,46.37260437,46.37260437
14101,75067573,46.48109436,46.48109436
14101,75073881,46.42341614,46.42341614
14101,75066851,46.46873474,46.46873474
14101,75067922,46.43577576,46.43577576
14101,75068383,46.47148132,46.47148132
14101,75075342,46.44264221,46.44264221
14101,75068312,46.43714905,46.43714905
14101,75066903,46.47148132,46.47148132
14101,75068463,46.4756012,46.4756012
14101,75120277,46.48796082,46.48796082
14101,75121949,46.47972107,46.47972107
14101,75121839,46.57310486,46.57310486
14101,75077131,46.42066956,46.42066956
14101,75120878,46.44813538,46.44813538
14101,75121798,46.58409119,46.58409119
14101,75077022,46.48109436,46.48109436
14101,75114629,46.40007019,46.40007019
14101,75076452,46.42616272,46.42616272
14101,75131987,46.42478943,46.42478943
14101,75131988,46.42341614,46.42341614
14101,75123828,46.45088196,46.45088196
14101,75123469,46.4756012,46.4756012
14101,75125237,46.32041931,46.32041931
14101,75131879,46.40830994,46.40830994
14101,75123837,46.42616272,46.42616272
14101,75122489,46.47148132,46.47148132
14101,75122579,46.45225525,46.45225525
14101,75123009,46.45362854,46.45362854
14101,75123507,46.39457703,46.39457703
14101,75123309,46.43302917,46.43302917
14101,75122388,46.47148132,46.47148132
14101,75122808,46.48658752,46.48658752
14101,75129419,46.41654968,46.41654968
14101,75122539,46.48658752,46.48658752
14101,75122577,46.45088196,46.45088196
14101,75131878,46.40693665,46.40693665
14101,75134627,46.39595032,46.39595032
14101,75132659,46.42753601,46.42753601
14101,75132657,46.40556335,46.40556335
14101,75132829,46.47422791,46.47422791
14101,75133938,46.3986969,46.3986969
14101,75132388,46.46873474,46.46873474
14101,75133727,46.45637512,46.45637512
14101,75132718,46.48796082,46.48796082
14101,75132719,46.48521423,46.48521423
14101,75132567,46.45088196,46.45088196
14101,75133489,46.46873474,46.46873474
14101,75131999,46.40556335,46.40556335
14101,75140399,46.48658752,46.48658752
14101,75133599,46.46186829,46.46186829
14101,75143877,46.4591217,46.4591217
14101,75141639,46.40693665,46.40693665
14101,75142558,46.48246765,46.48246765
14101,75142437,46.47697449,46.47697449
14102,75116497,46.49345398,46.49345398
14101,75142308,46.460495,46.460495
14101,75142528,46.45362854,46.45362854
14101,75143959,46.4756012,46.4756012
14101,75141287,46.41929626,46.41929626
14101,75143458,46.43852234,46.43852234
14101,75142377,46.48521423,46.48521423
14101,75143867,46.40693665,46.40693665
14101,75143377,46.44813538,46.44813538
14101,75144079,46.39457703,46.39457703
14101,75142669,46.41792297,46.41792297
14009,75335955,46.94801331,46.94801331
14101,75058462,46.47697449,46.47697449
14101,75058302,46.42753601,46.42753601
14101,75056852,46.47148132,46.47148132
14101,75057952,46.47148132,46.47148132
14101,75058383,46.47285461,46.47285461
14101,75065752,46.40556335,46.40556335
14101,75056352,46.43989563,46.43989563
14101,75057021,46.48246765,46.48246765
14101,75056903,46.47697449,46.47697449
14101,75056841,46.48384094,46.48384094
14101,75056351,46.43852234,46.43852234
14101,75053883,46.42753601,46.42753601
14101,75064861,46.48796082,46.48796082
14101,75056772,46.46598816,46.46598816
14101,75066833,46.48246765,46.48246765
14101,75067043,46.44950867,46.44950867
14101,75068342,46.4591217,46.4591217
14101,75067802,46.43440247,46.43440247
14101,75067771,46.43028259,46.43028259
14101,75067971,46.38771057,46.38771057
14101,75067772,46.43165588,46.43165588
14101,75066392,46.4289093,46.4289093
14101,75066411,46.4756012,46.4756012
14101,75067021,46.47972107,46.47972107
14101,75067921,46.43577576,46.43577576
14101,75115019,46.45500183,46.45500183
14101,75121287,46.4138031,46.4138031
14101,75121887,46.43852234,46.43852234
14101,75121848,46.44264221,46.44264221
14101,75078462,46.4756012,46.4756012
14101,75121799,46.5813446,46.5813446
14101,75078302,46.41654968,46.41654968
14101,75077033,46.4440155,46.4440155
14101,75120877,46.44538879,46.44538879
14101,75077291,46.47285461,46.47285461
14101,75115628,46.47422791,46.47422791
14101,75121847,46.44126892,46.44126892
14101,75119418,46.42341614,46.42341614
14101,75076853,46.47148132,46.47148132
14101,75077041,46.44126892,46.44126892
14101,75119419,46.42478943,46.42478943
14101,75077271,46.48246765,46.48246765
14101,75125019,46.4591217,46.4591217
14101,75122387,46.47148132,46.47148132
14101,75131679,46.39595032,46.39595032
14101,75123508,46.39595032,46.39595032
14101,75123007,46.45500183,46.45500183
14101,75131547,46.58821106,46.58821106
14101,75122558,46.48246765,46.48246765
14101,75124079,46.3986969,46.3986969
14101,75123599,46.4756012,46.4756012
14101,75123839,46.42753601,46.42753601
14101,75123999,46.47834778,46.47834778
14101,75121998,46.43714905,46.43714905
14101,75122657,46.41792297,46.41792297
14101,75122537,46.48933411,46.48933411
14101,75122379,46.48521423,46.48521423
14101,75123728,46.45774841,46.45774841
14101,75132539,46.48246765,46.48246765
14101,75132568,46.45088196,46.45088196
14101,75133827,46.44676208,46.44676208
14101,75132488,46.46736145,46.46736145
14101,75135627,46.46598816,46.46598816
14101,75139418,46.42478943,46.42478943
14101,75132408,46.4907074,46.4907074
14101,75132377,46.48384094,46.48384094
14101,75132389,46.47010803,46.47010803
14101,75133867,46.40556335,46.40556335
14101,75133839,46.42204285,46.42204285
14101,75133919,46.46736145,46.46736145
14101,75132558,46.47972107,46.47972107
14101,75133959,46.47972107,46.47972107
14101,75132527,46.45500183,46.45500183
14101,75132479,46.46186829,46.46186829
14101,75132409,46.48658752,46.48658752
14101,75132439,46.47422791,46.47422791
14101,75132307,46.4591217,46.4591217
14101,75133829,46.44813538,46.44813538
14101,75133869,46.40830994,46.40830994
14101,75132277,46.47697449,46.47697449
14101,75141069,46.47834778,46.47834778
14101,75142579,46.45088196,46.45088196
14101,75141678,46.3986969,46.3986969
14101,75141848,46.43852234,46.43852234
14101,75142387,46.47010803,46.47010803
14101,75143878,46.46598816,46.46598816
14102,4112,46.480703,46.480703
14101,75143729,46.45774841,46.45774841
14101,75142578,46.45088196,46.45088196
14101,75143007,46.45225525,46.45225525
14101,75142718,46.4907074,46.4907074
14101,75141859,46.43852234,46.43852234
14101,75141547,46.56349182,46.56349182
14101,75142388,46.47148132,46.47148132
14101,75141638,46.40144348,46.40144348
14101,75144078,46.40144348,46.40144348
14101,75143957,46.47697449,46.47697449
14101,75143457,46.43852234,46.43852234
14101,75141999,46.43165588,46.43165588
14101,75141987,46.42753601,46.42753601
14101,75142438,46.4756012,46.4756012
14101,75141989,46.42753601,46.42753601
14102,75123117,46.50032043,46.50032043
14102,75124018,46.47972107,46.47972107
14102,75247170,46.470108,46.470108
14102,75136459,46.48658752,46.48658752
14102,75253780,46.450882,46.450882
14102,75144197,46.48384094,46.48384094
14102,75133667,46.49482727,46.49482727
14102,75251229,46.531632,46.531632
14102,75133107,46.47972107,46.47972107
14102,75123129,46.49345398,46.49345398
14102,75143188,46.47010803,46.47010803
14102,75247570,46.49345398,46.49345398
14102,75124017,46.48109436,46.48109436
14102,75123118,46.50032043,46.50032043
14102,75143129,46.49757385,46.49757385
14102,75123178,46.48246765,46.48246765
14102,75123188,46.48658752,46.48658752
14025,75316006,46.858063,46.858063
14009,75326306,46.958542,46.958542
14025,75314796,46.923981,46.923981
14101,75055793,46.40281677,46.40281677
14101,75056393,46.43440247,46.43440247
14101,75056771,46.46461487,46.46461487
14101,75057002,46.48658752,46.48658752
14101,75057133,46.40144348,46.40144348
14101,75057042,46.45225525,46.45225525
14101,75058303,46.43165588,46.43165588
14101,75055373,46.44126892,46.44126892
14101,75055791,46.39457703,46.39457703
14101,75055342,46.4440155,46.4440155
14101,75058542,46.38908386,46.38908386
14101,75055372,46.43989563,46.43989563
14101,75057131,46.40419006,46.40419006
14101,75058381,46.47697449,46.47697449
14101,75054863,46.48796082,46.48796082
14101,75058301,46.42616272,46.42616272
14101,75057271,46.48658752,46.48658752
14101,75056842,46.48384094,46.48384094
14101,75055792,46.40281677,46.40281677
14101,75056773,46.46598816,46.46598816
14101,75075343,46.4440155,46.4440155
14101,75066992,46.45362854,46.45362854
14101,75076311,46.43852234,46.43852234
14101,75068311,46.43852234,46.43852234
14101,75066841,46.48384094,46.48384094
14101,75076411,46.47697449,46.47697449
14101,75067132,46.39595032,46.39595032
14101,75066772,46.45637512,46.45637512
14101,75067952,46.46736145,46.46736145
14101,75066413,46.47422791,46.47422791
14101,75076323,46.43989563,46.43989563
14101,75067951,46.46873474,46.46873474
14101,75066842,46.48384094,46.48384094
14101,75067773,46.42753601,46.42753601
14101,75067181,46.48796082,46.48796082
14101,75067131,46.40281677,46.40281677
14101,75066901,46.47010803,46.47010803
14101,75076313,46.43714905,46.43714905
14101,75068293,46.44813538,46.44813538
14101,75067473,46.44950867,46.44950867
14101,75067133,46.40007019,46.40007019
14101,75066773,46.4440155,46.4440155
14101,75076852,46.47010803,46.47010803
14101,75077123,46.41792297,46.41792297
14101,75121259,46.45225525,46.45225525
14101,75121889,46.43852234,46.43852234
14101,75076851,46.47010803,46.47010803
14101,75076773,46.46186829,46.46186829
14101,75121989,46.43028259,46.43028259
14101,75077133,46.41242981,46.41242981
14101,75078542,46.39732361,46.39732361
14101,75076843,46.48658752,46.48658752
14101,75076942,46.46324158,46.46324158
14101,75077002,46.48658752,46.48658752
14101,75078541,46.3986969,46.3986969
14101,75077042,46.44813538,46.44813538
14101,75078343,46.46598816,46.46598816
14101,75076841,46.48658752,46.48658752
14101,75078193,46.4591217,46.4591217
14101,75131947,46.47422791,46.47422791
14101,75130277,46.4907074,46.4907074
14101,75123307,46.43165588,46.43165588
14101,75122389,46.47148132,46.47148132
14101,75122279,46.48796082,46.48796082
14101,75129917,46.45088196,46.45088196
14101,75123838,46.42753601,46.42753601
14101,75123597,46.47422791,46.47422791
14101,75122529,46.45500183,46.45500183
14101,75122569,46.45500183,46.45500183
14101,75131848,46.43852234,46.43852234
14101,75131849,46.43714905,46.43714905
14101,75130909,46.44126892,46.44126892
14101,75123727,46.460495,46.460495
14101,75122278,46.48796082,46.48796082
14101,75130268,46.40556335,46.40556335
14101,75131997,46.43714905,46.43714905
14101,75123878,46.46461487,46.46461487
14101,75132309,46.4591217,46.4591217
14101,75132809,46.48246765,46.48246765
14101,75133459,46.43577576,46.43577576
14101,75133878,46.460495,46.460495
14101,75133307,46.42753601,46.42753601
14101,75133837,46.42478943,46.42478943
14101,75140879,46.44538879,46.44538879
14101,75135017,46.460495,46.460495
14101,75133377,46.44264221,46.44264221
14101,75133488,46.46873474,46.46873474
14101,75133828,46.44813538,46.44813538
14101,75133457,46.43440247,46.43440247
14101,75141067,46.47697449,46.47697449
14101,75132489,46.46873474,46.46873474
14101,75133458,46.43577576,46.43577576
14101,75132538,46.48109436,46.48109436
14101,75143338,46.54975891,46.54975891
14101,75143508,46.39183044,46.39183044
14101,75141888,46.44676208,46.44676208
14101,75141259,46.44950867,46.44950867
14101,75143728,46.4591217,46.4591217
14101,75143837,46.42066956,46.42066956
14101,75141887,46.44538879,46.44538879
14101,75142378,46.48658752,46.48658752
14102,75116458,46.47010803,46.47010803
14101,75143839,46.42066956,46.42066956
14101,75143509,46.39045715,46.39045715
